what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336552436171
opened,view,com.adobe.flash.profiler,4.6.1.335153,"com.adobe.flash.profiler.ui.LiveObjects",1336552436281
activated,view,com.adobe.flash.profiler,4.6.1.335153,"com.adobe.flash.profiler.ui.LiveObjects",1336552436298
opened,view,com.adobe.flash.profiler,4.6.1.335153,"com.adobe.flash.profiler.ext.ui.MemoryUsageGraph",1336552436362
activated,view,com.adobe.flash.profiler,4.6.1.335153,"com.adobe.flash.profiler.ext.ui.MemoryUsageGraph",1336552436377
activated,perspective,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.mxml.ui.perspectives.development",1336552438789
activated,editor,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1336552438819
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336552450332
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336552955050
activated,view,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.packageexplorer",1336552957771
closed,view,com.adobe.flash.profiler,4.6.1.335153,"com.adobe.flash.profiler.ui.Monitor",1336552987740
closed,view,com.adobe.flash.profiler,4.6.1.335153,"com.adobe.flash.profiler.ext.ui.MemoryUsageGraph",1336552987746
closed,view,com.adobe.flash.profiler,4.6.1.335153,"com.adobe.flash.profiler.ui.LiveObjects",1336552987747
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.closePerspective",1336552987750
activated,editor,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1336552993229
activated,view,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.packageexplorer",1336552999403
activated,editor,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1336553003514
activated,view,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.packageexplorer",1336553014863
opened,editor,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1336553020598
activated,editor,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1336553020792
opened,view,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.mxml.editor.states.StatesViewer",1336553022589
activated,view,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.mxml.editor.states.StatesViewer",1336553022661
opened,view,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.mxml.editor.components.ComponentsView",1336553022747
activated,view,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.mxml.editor.components.ComponentsView",1336553022776
opened,view,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.mxml.editor.inspector.view.PropertiesView",1336553022823
activated,view,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.mxml.editor.inspector.view.PropertiesView",1336553022916
opened,view,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.mxml.editor.AppearanceView",1336553023126
activated,view,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.packageexplorer",1336553023144
activated,view,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.mxml.editor.components.ComponentsView",1336553023151
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1336553023165
activated,view,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.mxml.editor.states.StatesViewer",1336553023170
activated,view,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.mxml.editor.inspector.view.PropertiesView",1336553023180
activated,editor,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1336553023214
closed,view,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.mxml.editor.states.StatesViewer",1336553026812
closed,view,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.mxml.editor.components.ComponentsView",1336553026827
closed,view,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.mxml.editor.inspector.view.PropertiesView",1336553026851
closed,view,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.mxml.editor.AppearanceView",1336553026892
activated,view,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.packageexplorer",1336553026933
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1336553026948
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1336553026959
activated,editor,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1336553026991
activated,editor,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1336553029413
activated,editor,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1336553032834
opened,view,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.mxml.editor.states.StatesViewer",1336553033952
activated,view,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.mxml.editor.states.StatesViewer",1336553034016
opened,view,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.mxml.editor.components.ComponentsView",1336553034068
activated,view,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.mxml.editor.components.ComponentsView",1336553034090
opened,view,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.mxml.editor.inspector.view.PropertiesView",1336553034132
activated,view,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.mxml.editor.inspector.view.PropertiesView",1336553034213
opened,view,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.mxml.editor.AppearanceView",1336553034403
activated,view,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.packageexplorer",1336553034419
activated,view,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.mxml.editor.components.ComponentsView",1336553034425
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1336553034437
activated,view,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.mxml.editor.states.StatesViewer",1336553034443
activated,view,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.mxml.editor.inspector.view.PropertiesView",1336553034451
activated,editor,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1336553034479
closed,view,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.mxml.editor.states.StatesViewer",1336553036252
closed,view,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.mxml.editor.components.ComponentsView",1336553036266
closed,view,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.mxml.editor.inspector.view.PropertiesView",1336553036288
closed,view,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.mxml.editor.AppearanceView",1336553036323
activated,view,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.packageexplorer",1336553036363
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1336553036377
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1336553036386
activated,editor,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1336553036415
activated,editor,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1336553036752
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1336553082107
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1336553098515
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336553101291
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336553112605
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336553113878
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336553124219
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336553128148
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336553143593
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336553145107
executed,command,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.as.editor.rename.element",1336553145118
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1336553149224
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336553150307
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336553152760
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336553154335
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336553155797
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336553177148
activated,view,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.packageexplorer",1336553249100
opened,editor,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1336553250210
activated,editor,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1336553250422
activated,view,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.packageexplorer",1336553264190
activated,editor,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1336553267019
opened,editor,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1336553340314
activated,editor,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1336553340411
activated,view,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.packageexplorer",1336553346340
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.linkWithEditor",1336553346493
activated,editor,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1336553348432
activated,view,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.packageexplorer",1336553464553
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1336553469327
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1336553469386
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1336553469962
activated,editor,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1336553478926
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1336553478926
activated,view,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.packageexplorer",1336553479070
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1336553479082
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1336553479089
activated,editor,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1336553479120
activated,view,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.packageexplorer",1336553481200
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1336553483830
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1336553483894
activated,editor,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1336553512723
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1336553512723
activated,view,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.packageexplorer",1336553512825
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1336553512837
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1336553512845
activated,editor,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1336553512875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336553718599
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336557095618
opened,editor,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1336557173823
activated,editor,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1336557174006
activated,view,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.packageexplorer",1336557198363
activated,editor,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1336557201286
activated,view,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.packageexplorer",1336557360104
activated,editor,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1336557373061
activated,view,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.packageexplorer",1336557380305
opened,editor,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1336557382001
activated,editor,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1336557382149
activated,editor,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1336557406494
closed,editor,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1336557406494
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1336557764248
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336557768819
executed,command,com.adobe.flexbuilder.editorcore,4.6.1.335153,"com.adobe.flexide.editorcore.toggle.comment",1336557792723
executed,command,com.adobe.flexbuilder.editorcore,4.6.1.335153,"com.adobe.flexide.editorcore.toggle.comment",1336557796440
opened,editor,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1336557811154
activated,editor,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1336557811313
activated,editor,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1336557818263
executed,command,com.adobe.flexbuilder.editorcore,4.6.1.335153,"com.adobe.flexide.editorcore.toggle.comment",1336557822640
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336557825642
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336557886908
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336557896178
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336557933406
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336557937685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336557949623
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1336557949641
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/com.adobe.flexbuilder.as.editor.ruler.selection.action",1336557954341
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1336557990790
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336558009802
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336558013220
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336558014096
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336558018463
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336558084483
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336558234027
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336558236289
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336558236621
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1336558241648
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1336558242188
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1336558242450
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336558244538
executed,command,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.as.editor.rename.element",1336558244584
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1336558254691
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336558261918
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336558272418
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1336558310421
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1336558344001
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336558345455
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336558346795
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1336558371761
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336558385740
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1336558467776
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1336558474200
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1336558482516
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1336558490111
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336558492309
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1336558495616
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336558497929
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336558498917
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336558504499
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336558508349
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1336558518986
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336558521103
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1336558526271
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1336558531965
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1336558536785
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336558545042
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1336558548743
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336558549687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336558559054
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336558649627
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1336558657940
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1336558682614
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336558685374
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336558686974
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336558694634
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336558854156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336558866019
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336559067719
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336559069979
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336559071952
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336559082997
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336559101610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336559102406
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336559611495
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1336559666245
no handler,command,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.mxml.editor.design.MakeSameWidth",1336559679022
no handler,command,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.mxml.editor.design.MakeSameWidth",1336559679022
no handler,command,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.mxml.editor.design.MakeSameWidth",1336559679022
no handler,command,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.mxml.editor.design.MakeSameWidth",1336559679022
no handler,command,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.mxml.editor.design.MakeSameWidth",1336559679022
no handler,command,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.mxml.editor.design.MakeSameWidth",1336559679023
no handler,command,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.mxml.editor.design.MakeSameWidth",1336559679023
no handler,command,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.mxml.editor.design.MakeSameWidth",1336559679023
no handler,command,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.mxml.editor.design.MakeSameWidth",1336559679023
