what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1336497473565
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1336497473566
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1336497473568
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1336497473570
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1336497473572
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1336497473574
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1336497473594
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1336497473621
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1336497473623
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1336497473623
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1336497473624
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1336497473626
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1336497473647
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1336497473648
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1336497473660
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1336497473662
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1336497473663
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1336497473705
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1336497473706
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1336497473728
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1336497473733
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1336497473734
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1336497473734
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1336497473735
started,bundle,com.adobe.flash.codemodel.core,4.6.1.335153,"com.adobe.flash.codemodel.core",1336497473766
started,bundle,com.adobe.flash.codemodel.osgi,4.6.1.335153,"com.adobe.flash.codemodel.osgi",1336497473800
started,bundle,com.adobe.flashbuilder.multiplatform.android.ui,4.6.1.335153,"com.adobe.flashbuilder.multiplatform.android.ui",1336497473843
started,bundle,com.adobe.flashbuilder.multiplatform.ios.ui,4.6.1.335153,"com.adobe.flashbuilder.multiplatform.ios.ui",1336497473872
started,bundle,com.adobe.flashbuilder.project.multiplatform.ui,4.6.1.335153,"com.adobe.flashbuilder.project.multiplatform.ui",1336497473896
started,bundle,com.adobe.flexbuilder.dcrad,4.6.1.335153,"com.adobe.flexbuilder.dcrad",1336497473945
started,bundle,com.adobe.flexbuilder.debug.ui,4.6.1.335153,"com.adobe.flexbuilder.debug.ui",1336497474014
started,bundle,com.adobe.flexbuilder.editorcore,4.6.1.335153,"com.adobe.flexbuilder.editorcore",1336497474069
started,bundle,com.adobe.flexbuilder.exportimport,4.6.1.335153,"com.adobe.flexbuilder.exportimport",1336497474129
started,bundle,com.adobe.flexbuilder.flashbridge,4.6.1.335153,"com.adobe.flexbuilder.flashbridge",1336497474148
started,bundle,com.adobe.flexbuilder.flex,4.6.1.335153,"com.adobe.flexbuilder.flex",1336497474182
started,bundle,com.adobe.flexbuilder.multisdk,4.6.1.335153,"com.adobe.flexbuilder.multisdk",1336497474212
started,bundle,com.adobe.flexbuilder.mxmlmodel,4.6.1.335153,"com.adobe.flexbuilder.mxmlmodel",1336497474233
started,bundle,com.adobe.flexbuilder.project,4.6.1.335153,"com.adobe.flexbuilder.project",1336497474234
started,bundle,com.adobe.flexbuilder.project.ui,4.6.1.335153,"com.adobe.flexbuilder.project.ui",1336497474274
started,bundle,com.adobe.flexbuilder.utils.osnative,4.6.1.335153,"com.adobe.flexbuilder.utils.osnative",1336497474287
started,bundle,com.adobe.flexide.amt,4.6.1.335153,"com.adobe.flexide.amt",1336497474304
started,bundle,com.adobe.flexide.editorcore,4.6.1.335153,"com.adobe.flexide.editorcore",1336497474355
started,bundle,com.adobe.flexide.launching,4.6.1.335153,"com.adobe.flexide.launching",1336497474386
started,bundle,com.adobe.flexide.launching.multiplatform,4.6.1.335153,"com.adobe.flexide.launching.multiplatform",1336497474404
started,bundle,com.adobe.flexide.multiplatform.android,4.6.1.335153,"com.adobe.flexide.multiplatform.android",1336497474408
started,bundle,com.adobe.flexide.multiplatform.ios,4.6.1.335153,"com.adobe.flexide.multiplatform.ios",1336497474410
started,bundle,com.adobe.flexide.nativelibs,4.6.1.335153,"com.adobe.flexide.nativelibs",1336497474412
started,bundle,com.adobe.flexide.project.multiplatform,4.6.1.335153,"com.adobe.flexide.project.multiplatform",1336497474428
started,bundle,com.qnx.flashbuilder.multiplatform.qnx.ui,1.2.0.201110311231,"com.qnx.flashbuilder.multiplatform.qnx.ui",1336497474430
started,bundle,com.qnx.flexide.multiplatform.qnx,1.2.0.201110311231,"com.qnx.flexide.multiplatform.qnx",1336497474431
started,bundle,com.qnx.tools.bbt.core,1.1.0.201110311231,"com.qnx.tools.bbt.core",1336497474449
started,bundle,org.eclipse.epp.mpc.ui,1.1.0.I20110525-0742,"org.eclipse.epp.mpc.ui",1336497474449
started,bundle,org.eclipse.m2e.discovery,1.0.0.20110607-2117,"org.eclipse.m2e.discovery",1336497474451
started,bundle,org.eclipse.m2e.logback.configuration,1.0.0.20110607-2117,"org.eclipse.m2e.logback.configuration",1336497474451
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.core",1336497474452
started,bundle,org.eclipse.mylyn.commons.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.ui",1336497474468
started,bundle,org.eclipse.mylyn.context.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.core",1336497474469
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1336497474487
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui",1336497474500
started,bundle,org.eclipse.mylyn.team.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.team.ui",1336497474501
started,bundle,org.eclipse.wb.discovery.core,1.0.0.r37x201106081733,"org.eclipse.wb.discovery.core",1336497474502
started,bundle,org.eclipse.wb.discovery.ui,1.0.0.r37x201106081733,"org.eclipse.wb.discovery.ui",1336497474503
os,sysinfo,,,"win32",1336497474519
arch,sysinfo,,,"x86",1336497474519
ws,sysinfo,,,"win32",1336497474520
locale,sysinfo,,,"en_US",1336497474520
processors,sysinfo,,,"2",1336497474520
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1336497474520
java.runtime.version,sysinfo,,,"1.6.0_30-b12",1336497474520
java.specification.name,sysinfo,,,"Java Platform API Specification",1336497474520
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1336497474520
java.specification.version,sysinfo,,,"1.6",1336497474520
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1336497474520
java.version,sysinfo,,,"1.6.0_30",1336497474520
java.vm.info,sysinfo,,,"mixed mode, sharing",1336497474520
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1336497474520
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1336497474520
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1336497474520
java.vm.specification.version,sysinfo,,,"1.0",1336497474520
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1336497474520
java.vm.version,sysinfo,,,"20.5-b03",1336497474520
started,bundle,org.eclipse.m2e.usagedata,1.0.0.20110607-2117,"org.eclipse.m2e.usagedata",1336497474550
started,bundle,com.adobe.flexbuilder.editors.derived,4.6.1.335153,"com.adobe.flexbuilder.editors.derived",1336497474742
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1336497475216
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1336497475218
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1336497475320
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1336497475437
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1336497475610
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1336497504660
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1336497504707
closed,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1336497504789
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336497508341
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336497509613
started,bundle,com.adobe.flexbuilder.ui,4.6.1.335153,"com.adobe.flexbuilder.ui",1336497513376
started,bundle,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.as.editor",1336497513472
started,bundle,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.mxml.editor",1336497513726
started,bundle,com.adobe.flexbuilder.codemodel,4.6.1.335153,"com.adobe.flexbuilder.codemodel",1336497519357
started,bundle,com.adobe.flexide.as.core,4.6.1.335153,"com.adobe.flexide.as.core",1336497520093
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1336497520596
started,bundle,com.adobe.flexide.refactoring.core,4.6.1.335153,"com.adobe.flexide.refactoring.core",1336497520633
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1336497520781
opened,view,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.packageexplorer",1336497521588
opened,view,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.mxml.editor.inspector.view.PropertiesView",1336497522166
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1336497522340
activated,perspective,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.mxml.ui.perspectives.development",1336497522432
started,bundle,com.adobe.flexbuilder.debug,4.6.1.335153,"com.adobe.flexbuilder.debug",1336497522821
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1336497523336
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.perspectives.showPerspective",1336497523386
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.perspectives.showPerspective",1336497523386
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336497523421
started,bundle,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser",1336497523571
error,log,,,"Product = null version = 460 edition = prem",1336497523578
started,bundle,com.adobe.flexbuilder.DCDService,4.6.1.335153,"com.adobe.flexbuilder.DCDService",1336497524244
started,bundle,com.adobe.model.core,4.5.304901.v20110217,"com.adobe.model.core",1336497524544
started,bundle,com.adobe.flexide.mxml.core,4.6.1.335153,"com.adobe.flexide.mxml.core",1336497525293
opened,view,com.adobe.flexbuilder.dcrad,4.6.1.335153,"com.adobe.flexbuilder.dcrad.views.DataServicesView",1336497525736
closed,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1336497525776
started,bundle,com.adobe.flexbuilder.monitors.network,4.6.1.335153,"com.adobe.flexbuilder.monitors.network",1336497525979
opened,view,com.adobe.flexbuilder.monitors.network,4.6.1.335153,"com.adobe.flexbuilder.monitors.network.view.NetworkMonitorView",1336497526815
closed,view,com.adobe.flexbuilder.dcrad,4.6.1.335153,"com.adobe.flexbuilder.dcrad.views.DataServicesView",1336497526904
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336497526914
started,bundle,com.adobe.flexbuilder.launching.ui,4.6.1.335153,"com.adobe.flexbuilder.launching.ui",1336497527465
opened,view,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.as.editor.asdocviewer",1336497527811
closed,view,com.adobe.flexbuilder.monitors.network,4.6.1.335153,"com.adobe.flexbuilder.monitors.network.view.NetworkMonitorView",1336497527819
closed,view,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.as.editor.asdocviewer",1336497527833
opened,view,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.mxml.editor.AppearanceView",1336497528041
closed,view,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.mxml.editor.inspector.view.PropertiesView",1336497528048
closed,view,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.mxml.editor.AppearanceView",1336497528060
opened,editor,com.adobe.flexbuilder.project.ui,4.6.1.335153,"com.adobe.flexbuilder.ui.StartPage",1336497528722
activated,editor,com.adobe.flexbuilder.project.ui,4.6.1.335153,"com.adobe.flexbuilder.ui.StartPage",1336497528796
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336497537454
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336497550373
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1336497552644
closed,editor,com.adobe.flexbuilder.project.ui,4.6.1.335153,"com.adobe.flexbuilder.ui.StartPage",1336497552645
started,bundle,com.adobe.flexbuilder.ajaxbridge,4.6.1.335153,"com.adobe.flexbuilder.ajaxbridge",1336497556295
started,bundle,com.adobe.flexide.fonts,4.6.1.335153,"com.adobe.flexide.fonts",1336497556512
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336497556707
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1336497593326
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1336497593549
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1336497593887
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1336497594027
started,bundle,org.eclipse.jst.servlet.ui,1.1.502.v201202011054,"org.eclipse.jst.servlet.ui",1336497595777
started,bundle,org.eclipse.jst.jee.ui,1.0.401.v201202011107,"org.eclipse.jst.jee.ui",1336497595822
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.501.v201107261503,"org.eclipse.jst.j2ee.navigator.ui",1336497595875
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1336497596136
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1336497596160
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1336497596182
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1336497596219
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1336497596298
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1336497596326
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1336497596404
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1336497596492
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1336497596817
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1336497596878
started,bundle,com.qnx.tools.bbt.ui,1.1.0.201110311231,"com.qnx.tools.bbt.ui",1336497597364
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1336497597948
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1336497598039
opened,view,com.adobe.flexbuilder.dcrad,4.6.1.335153,"com.adobe.flexbuilder.dcrad.views.DataServicesView",1336497598072
opened,view,com.adobe.flexbuilder.monitors.network,4.6.1.335153,"com.adobe.flexbuilder.monitors.network.view.NetworkMonitorView",1336497598140
opened,view,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.as.editor.asdocviewer",1336497598362
started,bundle,com.adobe.flexbuilder.services.J2EEService,4.6.1.335153,"com.adobe.flexbuilder.services.J2EEService",1336497599544
error,log,,,"Please specify a valid <services/> file path in flex-config.xml.",1336497599875
error,log,,,"Please specify a valid <services/> file path in flex-config.xml.",1336497599934
started,bundle,com.adobe.flexbuilder.services.BlazeDSService,4.6.1.335153,"com.adobe.flexbuilder.services.BlazeDSService",1336497599958
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336497601461
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1336497601622
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1336497607723
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1336497607734
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336497611869
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336497613170
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1336497613184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336497615261
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336497647979
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1336497647989
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1336497649138
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1336497649148
activated,perspective,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.mxml.ui.perspectives.development",1336497654373
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336497656768
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336497676527
activated,view,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.packageexplorer",1336497691879
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1336497696974
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336497709960
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336497710637
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336497862350
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336497863324
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336497863507
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1336497864072
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1336497864122
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1336497865010
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.ui",1336497865011
